  0.113000050     -0.469961822     -0.634266019    
  0.114000052     -0.470596194     -0.634452045    
  0.115000054     -0.471230745     -0.634635627    
  0.116000056     -0.471865475     -0.634816766    
  0.117000058     -0.472500384     -0.634995461    
  0.118000060     -0.473135471     -0.635171711    
  0.119000062     -0.473770738     -0.635345459    
  0.120000064     -0.474406183     -0.635516763    
  0.121000066     -0.475041777     -0.635685563    
  0.122000068     -0.475677550     -0.635851860    
  0.123000070     -0.476313472     -0.636015594    
  0.124000072     -0.476949573     -0.636176825    
  0.125000075     -0.477585822     -0.636335492    
  0.126000077     -0.478222251     -0.636491656    
  0.127000079     -0.478858829     -0.636645257    
  0.128000081     -0.479495555     -0.636796236    
  0.129000083     -0.480132431     -0.636944652    
  0.130000085     -0.480769455     -0.637090445    
  0.131000087     -0.481406629     -0.637233675    
  0.132000089     -0.482043922     -0.637374282    
  0.133000091     -0.482681364     -0.637512267    
  0.134000093     -0.483318955     -0.637647569    
  0.135000095     -0.483956665     -0.637780249    
  0.136000097     -0.484594524     -0.637910247    
  0.137000099     -0.485232502     -0.638037562    
  0.138000101     -0.485870600     -0.638162196    
  0.139000103     -0.486508816     -0.638284147    
  0.140000105     -0.487147152     -0.638403356    
  0.141000107     -0.487785608     -0.638519883    
  0.142000109     -0.488424182     -0.638633668    
  0.143000111     -0.489062876     -0.638744712    
  0.144000113     -0.489701688     -0.638853014    
  0.145000115     -0.490340590     -0.638958514    
  0.146000117     -0.490979612     -0.639061272    
  0.147000119     -0.491618723     -0.639161229    
  0.148000121     -0.492257923     -0.639258385    
  0.149000123     -0.492897242     -0.639352739    
  0.150000125     -0.493536651     -0.639444232    
  0.151000127     -0.494176149     -0.639532924    
  0.152000129     -0.494815737     -0.639618754    
  0.153000131     -0.495455384     -0.639701724    
  0.154000133     -0.496095121     -0.639781833    
  0.155000135     -0.496734947     -0.639859021    
  0.156000137     -0.497374833     -0.639933348    
  0.157000139     -0.498014808     -0.640004754    
  0.158000141     -0.498654842     -0.640073240    
  0.159000143     -0.499294937     -0.640138805    
  0.160000145     -0.499935120     -0.640201390    
  0.161000147     -0.500575364     -0.640261054    
  0.162000149     -0.501215637     -0.640317738    
  0.163000152     -0.501855969     -0.640371442    
  0.164000154     -0.502496362     -0.640422165    
  0.165000156     -0.503136814     -0.640469849    
  0.166000158     -0.503777325     -0.640514553    
  0.167000160     -0.504417837     -0.640556216    
  0.168000162     -0.505058408     -0.640594840    
  0.169000164     -0.505699039     -0.640630424    
  0.170000166     -0.506339669     -0.640662909    
  0.171000168     -0.506980360     -0.640692294    
  0.172000170     -0.507621050     -0.640718639    
  0.173000172     -0.508261800     -0.640741825    
  0.174000174     -0.508902550     -0.640761912    
  0.175000176     -0.509543300     -0.640778899    
  0.176000178     -0.510184109     -0.640792727    
  0.177000180     -0.510824919     -0.640803397    
  0.178000182     -0.511465728     -0.640810907    
  0.179000184     -0.512106538     -0.640815258    
  0.180000186     -0.512747347     -0.640816391    
  0.181000188     -0.513388157     -0.640814304    
  0.182000190     -0.514028966     -0.640809000    
  0.183000192     -0.514669776     -0.640800476    
  0.184000194     -0.515310585     -0.640788734    
  0.185000196     -0.515951395     -0.640773714    
  0.186000198     -0.516592145     -0.640755415    
  0.187000200     -0.517232895     -0.640733838    
  0.188000202     -0.517873645     -0.640708983    
  0.189000204     -0.518514335     -0.640680790    
  0.190000206     -0.519155025     -0.640649259    
  0.191000208     -0.519795656     -0.640614390    
  0.192000210     -0.520436227     -0.640576184    
  0.193000212     -0.521076798     -0.640534639    
  0.194000214     -0.521717310     -0.640489697    
  0.195000216     -0.522357762     -0.640441358    
  0.196000218     -0.522998154     -0.640389621    
  0.197000220     -0.523638487     -0.640334487    
  0.198000222     -0.524278820     -0.640275896    
  0.199000224     -0.524919093     -0.640213907    
  0.200000226     -0.525559247     -0.640148461    
  0.201000229     -0.526199341     -0.640079498    
  0.202000231     -0.526839375     -0.640007079    
  0.203000233     -0.527479351     -0.639931142    
  0.204000235     -0.528119266     -0.639851689    
  0.205000237     -0.528759062     -0.639768720    
  0.206000239     -0.529398799     -0.639682233    
  0.207000241     -0.530038416     -0.639592171    
  0.208000243     -0.530677974     -0.639498591    
  0.209000245     -0.531317413     -0.639401376    
  0.210000247     -0.531956792     -0.639300585    
  0.211000249     -0.532596052     -0.639196217    
  0.212000251     -0.533235192     -0.639088213    
  0.213000253     -0.533874214     -0.638976574    
  0.214000255     -0.534513116     -0.638861299    
  0.215000257     -0.535151899     -0.638742328    
